"State_Acronym","year","BUSLICTAX","CORPINCTX","CORPLICTAX","PROPTAX","SLGRTAX","SVRNCTAX","TLINCTAX","TLSLTAX","TOTLTAX","INCTAX","SALESTAX","state","Region","Number","sales","industry_dum","election_dum","phase_in_dum","rates","log_CIT","log_sales","log_rate","year_effective","group","Post","treatment","rel_year","log_totrev","State_Name","CPI_def","real_totRev","logRealTotRev","population","real_cit","logRealCitRev","Tot_logReal_capita","CIT_logReal_capita","real_totRev_capita","real_cit_capita","detrended_RTR_capita","detrended_CIT_capita","naive_ci","Ann_CORPINC","real_ci","real_ci_cap","log_ci","real_log_nci"
"NJ",1979,17797,429861,132739,82000,1813249,NA,1298007,715125,3729258,868146,NA,30,NA,NA,33.34,NA,NA,NA,7.5,12.9712171795974,3.50675787732265,2.01490302054226,2012,"t",0,0,-33,15.1317198442173,"New Jersey",72.6,5136719.00826446,15.4519251083747,7366.512,592095.041322314,13.2914224437547,0.00209759043470977,0.001804303372309,697.30681335542,80.3765800316777,-76.1148728929859,1.40190271102104,5731480,193750761.060453,7894600.55096419,1071.6877337557,15.5614843450432,15.8816896092005
"NJ",1980,18797,497205,151817,73932,2091599,NA,1501986,911332,4265830,1004781,NA,30,NA,NA,33.34,NA,NA,NA,7.5,13.1167576948835,3.50675787732265,2.01490302054226,2012,"t",0,0,-32,15.2661473272428,"New Jersey",82.4,5176978.15533981,15.4597320763155,7376.33,603404.126213592,13.3103424439562,0.00209585689310477,0.0018044667800866,701.836571213572,81.8027564132288,-93.6444255928499,1.06469858807256,6629400,209760896.256963,8045388.34951456,1090.70341884305,15.7070248603293,15.900609609402
"NJ",1981,17272,574920,201249,67566,2563504,NA,1722754,1299854,5029356,1147834,NA,30,NA,NA,33.34,NA,NA,NA,9,13.2619861796652,3.50675787732265,2.19722457733622,2012,"t",0,0,-31,15.43080250207,"New Jersey",90.9,5532844.88448845,15.5262126868747,7407.472,632475.247524753,13.3573963644698,0.00209602043542989,0.00180323278501354,746.927546197738,85.3834138724726,-70.6127611666999,2.88197554281676,6388000,218461265.651104,7027502.75027503,948.704598583029,15.669931788317,15.7653419731217
"NJ",1982,20486,724869,144409,58643,2813603,NA,2030436,1434397,5526136,1305567,NA,30,NA,NA,33.34,NA,NA,NA,9,13.4937462278553,3.50675787732265,2.19722457733622,2012,"t",0,0,-30,15.5249993950928,"New Jersey",96.5,5726565.80310881,15.560626572736,7430.968,751159.585492228,13.5293734054984,0.00209402416653335,0.0018206744270058,770.635239326668,101.085024924374,-68.9643785957859,16.8202060902186,8054100,214769417.46952,8346217.61658031,1123.16694360416,15.9016918365072,15.9373190141503
"NJ",1983,25162,664415,127025,68224,3309264,NA,2104598,1648980,6128035,1440183,NA,30,NA,NA,33.34,NA,NA,NA,9,13.4066622332274,3.50675787732265,2.19722457733622,2012,"t",0,0,-29,15.6283847018745,"New Jersey",99.6,6152645.58232932,15.632392723272,7467.785,667083.333333333,13.410670254625,0.0020933104961206,0.0017958029395095,823.891633507033,89.3281385756732,-37.7672949734369,3.29993923701818,7382388.88888889,200953385.328759,7412037.03703704,992.534873063035,15.8146078418793,15.8186158632768
"NJ",1984,28421,830106,108428,42870,3789820,NA,2597790,1735761,7137452,1767684,NA,30,NA,NA,33.34,NA,NA,NA,9,13.6293086824618,3.50675787732265,2.19722457733622,2012,"t",0,0,-28,15.78086640788,"New Jersey",103.9,6869539.94225216,15.7426076957629,7515.473,798947.064485082,13.5910499703447,0.00209469286840135,0.00180840912745541,914.052906883194,106.30695692541,30.3346678447081,18.5153770822554,9223400,238577256.87217,8877189.6053898,1181.18841028233,16.0372542911137,15.9989955789966
"NJ",1985,32029,923166,107252,37744,4056410,NA,2860173,1795583,7718790,1937007,NA,30,NA,NA,33.34,NA,NA,NA,9,13.7355643456349,3.50675787732265,2.19722457733622,2012,"t",0,0,-27,15.8591681739653,"New Jersey",107.6,7173596.65427509,15.7859177122257,7565.528,857960.966542751,13.6623138838953,0.00208655862647335,0.001805863897919,948.195110014144,113.40397742798,42.4175604176419,23.8490170803258,10257400,272041415.381614,9532899.62825279,1260.04419364422,16.1435099542868,16.0702594925472
"NJ",1986,31492,954885,111356,33288,4565571,NA,3007477,1951199,8360193,2052592,NA,30,NA,NA,33.34,NA,NA,NA,9,13.7693461933638,3.50675787732265,2.19722457733622,2012,"t",0,0,-26,15.9389920709188,"New Jersey",109.6,7627913.32116788,15.847324882393,7622.159,871245.437956205,13.6776790048379,0.00207911234630411,0.00179446256694959,1000.75494635678,114.30428543359,72.9180862022619,22.9859445814362,10609833.3333333,284792646.384774,9680504.86618002,1270.04761592877,16.1772918020156,16.0856246134898
"NJ",1987,36375,1088311,127002,29827,4911270,NA,3691645,1999490,9491417,2603334,NA,30,NA,NA,33.34,NA,NA,NA,9,13.9001375111402,3.50675787732265,2.19722457733622,2012,"t",0,0,-25,16.0658984745082,"New Jersey",113.6,8355120.59859155,15.9383851542093,7670.742,958020.246478873,13.7726241908412,0.00207781530837686,0.00179547483031514,1089.21934782731,124.892773929676,139.323177114776,31.8110525730226,12092344.4444444,314373048.995622,10644669.4053208,1387.69748810751,16.3080831197921,16.1805697994931
"NJ",1988,38631,1181849,137789,27073,5152735,NA,3739543,2015934,9762360,2557694,NA,30,NA,NA,33.34,NA,NA,NA,9,13.9825907192105,3.50675787732265,2.19722457733622,2012,"t",0,0,-24,16.0940447324383,"New Jersey",118.3,8252206.25528318,15.925991147442,7712.333,999027.049873204,13.8145371342143,0.00206500304738424,0.00179122674477545,1070.00128952979,129.53629593966,98.0458082592397,34.691194078507,13131655.5555556,343153129.535969,11100300.5541467,1439.29217710734,16.3905363278624,16.2224827428661
"NJ",1989,46608,1309625,152615,24926,5330708,NA,4205891,2174753,10501352,2896266,NA,30,NA,NA,33.34,NA,NA,NA,9,14.0852513946553,3.50675787732265,2.19722457733622,2012,"t",0,0,-23,16.1670145687434,"New Jersey",124,8468832.25806452,15.9519031891265,7726.089,1056149.19354839,13.8701400150383,0.00206468022684265,0.00179523430483888,1096.13444241511,136.699071619339,102.119650586544,40.0905892536865,14551388.8888889,369976945.311698,11734991.0394265,1518.87857354821,16.4931970033071,16.2780856236902
"NJ",1990,52774,1123096,131236,16762,5443974,NA,4075142,2152615,10433910,2952046,NA,30,NA,NA,33.34,NA,NA,NA,9,13.9315997153741,3.50675787732265,2.19722457733622,2012,"t",0,0,-22,16.1605716368804,"New Jersey",130.7,7983098.6993114,15.8928372022383,7757.158,859293.037490436,13.663865280732,0.00204879637648715,0.00176145249081327,1029.1267367909,110.774208478213,13.0526344043176,12.4023456080609,12478844.4444444,340558076.160258,9547700.41656037,1230.8245386468,16.339545324026,16.0718108893839
"NJ",1991,53622,1030620,120507,16722,6363602,NA,4421646,2320797,11644652,3391026,NA,30,NA,NA,33.34,NA,NA,NA,9,13.8456711208591,3.50675787732265,2.19722457733622,2012,"t",0,0,-21,16.2703575767836,"New Jersey",136.2,8549671.07195301,15.9614033690563,7784.269,756696.035242291,13.5367169131318,0.00205046914091179,0.00173898370073437,1098.3267757002,97.2083615355907,60.1933627556016,-2.92688183906104,11451333.3333333,310774031.623134,8407733.72491432,1080.092905951,16.253616729511,15.9446625217837
"NJ",1992,60539,845823,98451,14158,7007550,NA,4947718,2958268,12802662,4101895,NA,30,NA,NA,33.34,NA,NA,NA,9,13.6480653968407,3.50675787732265,2.19722457733622,2012,"t",0,0,-20,16.3651636760173,"New Jersey",140.3,9125204.5616536,16.026550874897,7827.77,602867.426942267,13.3094525957204,0.00204739675219085,0.00170028662003615,1165.74766014505,77.0164972836793,105.554936642436,-24.882126595472,9398033.33333333,336635527.369093,6698526.96602518,855.738858707548,16.0560110054925,15.7173982043722
"NJ",1993,73432,946641,109878,11145,6774514,NA,5297126,3123391,13021982,4350485,NA,30,NA,NA,33.34,NA,NA,NA,9,13.7606752084257,3.50675787732265,2.19722457733622,2012,"t",0,0,-19,16.3821494105018,"New Jersey",144.5,9011752.24913495,16.0140400889374,7874.891,655114.878892734,13.3925658868613,0.00203355704719435,0.00170066682660894,1144.36533142299,83.1903424304836,62.1132973623596,-20.4716619531673,10518233.3333333,371062353.902289,7279054.20991924,924.337138116482,16.1686208170775,15.8005114955131
"NJ",1994,76951,1085055,124061,11332,6941845,NA,5560134,3163418,13494043,4475079,NA,30,NA,NA,33.34,NA,NA,NA,9,13.8971412349162,3.50675787732265,2.19722457733622,2012,"t",0,0,-18,16.4177588867659,"New Jersey",148.2,9105292.17273954,16.024366359892,7918.796,732155.870445344,13.5037487080423,0.0020235862067784,0.001705278012976,1149.83290044844,92.4579785166008,45.5215558297934,-12.9674063715497,12056166.6666667,409648996.494151,8135065.22717051,1027.31087240668,16.3050868435681,15.9116943166942
"NJ",1995,94516,1028947,120496,5606,6975312,NA,5569029,2842034,13606950,4540082,NA,30,NA,NA,33.34,NA,NA,NA,9,13.8440465071729,3.50675787732265,2.19722457733622,2012,"t",0,0,-17,16.426091249587,"New Jersey",152.4,8928444.88188976,16.0047527923225,7965.523,675162.073490814,13.4227080499084,0.00200925322697863,0.00168510065816249,1120.88620946669,84.7605453516126,-5.48444570997253,-22.4282200410375,11432744.4444444,455332995.087407,7501800.81656457,941.783837240137,16.2519921158247,15.8306536585603
"NJ",1996,123395,1155270,129468,2770,7363746,NA,5889056,3045373,14384897,4733786,NA,30,NA,NA,50,NA,NA,NA,9,13.9598446408527,3.91202300542815,2.19722457733622,2012,"t",0,0,-16,16.4816893947058,"New Jersey",156.9,9168194.39133206,16.0312509209549,8009.624,736309.751434034,13.5094061671018,0.00200149856234886,0.00168664673486569,1144.64728822877,91.9281293895986,-3.7826775059084,-17.0240165075511,12836333.3333333,465333748.09638,8181219.46037814,1021.42365988443,16.3677902495046,15.9173517757537
"NJ",1997,110903,1263979,129743,2540,7192382,NA,6089390,2776954,14414778,4825411,NA,30,NA,NA,50,NA,NA,NA,9,14.0497752396269,3.91202300542815,2.19722457733622,2012,"t",0,0,-15,16.4837644883117,"New Jersey",160.5,8981170.09345794,16.0106407317297,8054.178,787525.856697819,13.5766514830449,0.00198786775406872,0.00168566568593901,1115.09456253114,97.7785512932318,-55.3947137615548,-12.9369751084175,14044211.1111111,491406830.84115,8750287.29664243,1086.42834770257,16.4577208482787,15.9845970916968
"NJ",1998,107095,1178053,131993,2524,7650366,NA,6768632,2884171,15604971,5590579,NA,30,NA,NA,50,NA,NA,NA,9,13.9793736336926,3.91202300542815,2.19722457733622,2012,"t",0,0,-14,16.5631000753066,"New Jersey",163,9573601.8404908,16.0745200604879,8095.542,722731.901840491,13.4907936188739,0.00198560146565701,0.00166644723958865,1182.57700849317,89.2752951983315,-9.97157835754069,-23.2036117078174,13089477.7777778,503911721.026002,8030354.46489436,991.947724425907,16.3873192423445,15.8987392275258
"NJ",1999,135078,1333955,149431,1100,7982854,NA,7657848,2928416,16926417,6323893,NA,30,NA,NA,50,NA,NA,NA,9,14.1036587717553,3.91202300542815,2.19722457733622,2012,"t",0,0,-13,16.6443860955624,"New Jersey",166.6,10159914.1656663,16.1339605518177,8143.412,800693.277310924,13.5932332280106,0.00198122857492875,0.0016692306895452,1247.62374366743,98.3240535184668,33.0158462587033,-15.9182338921816,14821722.2222222,508053949.627136,8896591.97012137,1092.48948353852,16.5116043804072,16.0011788366625
"NJ",2000,176183,1347336,151046,3039,8199639,NA,8552596,2691593,18147604,7205260,NA,30,NA,NA,50,NA,NA,NA,9,14.1136398674938,3.91202300542815,2.19722457733622,2012,"t",0,0,-12,16.7140490989416,"New Jersey",172.2,10538678.2810685,16.1705626929361,8430.621,782425.087108014,13.5701534614883,0.00191807491914725,0.0016096267951659,1250.04768700532,92.807527121432,13.3804790385773,-23.198140793716,14970400,536747035.16888,8693612.07897793,1031.19474579369,16.5215854761457,15.9780990701402
"NJ",2001,184229,1300785,145753,3146,8506482,NA,9290007,2747812,19253297,7989222,NA,30,NA,NA,50,NA,NA,NA,9,14.0784784863439,3.91202300542815,2.19722457733622,2012,"t",0,0,-11,16.7731928767598,"New Jersey",177.1,10871426.8774704,16.2016485179591,8492.671,734491.812535291,13.5069341275432,0.00190772120078113,0.00159042239214767,1280.09514055948,86.4853722150888,21.3686220347211,-31.2836762045588,14453166.6666667,522438574.160522,8161020.13928103,960.948580167656,16.4864240949958,15.9148797361951
"NJ",2002,344491,1101296,122367,3303,8777435,NA,7938288,2780596,18328814,6836992,NA,30,NA,NA,50,NA,NA,NA,9,13.9119982260753,3.91202300542815,2.19722457733622,2012,"t",0,0,-10,16.7239849150494,"New Jersey",179.9,10188334.6303502,16.136753960081,8552.643,612171.206225681,13.3247672711069,0.00188675640501784,0.00155797070813161,1191.24984292577,71.5768454529998,-89.5359861570048,-47.9555834711474,12236622.2222222,433192993.186967,6801902.29139644,795.298282811108,16.3199438347271,15.7327128797587
"NJ",2003,365388,2397043,266339,3135,9021440,NA,9132325,3085383,19936266,6735282,NA,30,NA,NA,50,NA,NA,NA,9,14.6897464523461,3.91202300542815,2.19722457733622,2012,"t",0,0,-9,16.8080510431769,"New Jersey",184,10834927.173913,16.198285471556,8601.402,1302740.76086957,14.0799808807253,0.00188321455869125,0.00163694021982989,1259.66989729267,151.456792842558,-43.1752423481209,30.1609834139112,26633811.1111111,459518909.897828,14474897.3429952,1682.8532538062,17.097692060998,16.4879264893771
"NJ",2004,407712,1896998,249969,3660,9740284,NA,9297731,3478584,20986204,7400733,NA,30,NA,NA,50,NA,NA,NA,9,14.4557831946203,3.91202300542815,2.19722457733622,2012,"t",0,0,-8,16.859375827419,"New Jersey",188.9,11109689.7829539,16.2233282388996,8634.561,1004233.9862361,13.819735606101,0.00187888281047521,0.00160051398167214,1286.65369124775,116.304000427596,-38.2507589510569,-6.7551895055504,21077755.5555556,460182221.332135,11158155.4026234,1292.26667141774,16.8637288032722,16.2276812147528
"NJ",2005,491088,2224633,247182,3484,10171999,NA,11762572,3619799,24247648,9537939,NA,30,NA,NA,50,NA,NA,NA,9,14.6151025161575,3.91202300542815,2.19722457733622,2012,"t",0,0,-7,17.0038301809532,"New Jersey",195.3,12415590.3737839,16.3344635290587,8651.974,1139084.99743984,13.945735864263,0.00188794644194015,0.00161185596076259,1435.00088809605,131.656081888345,88.037127339227,6.83351145069901,24718144.4444444,574091578.669985,12656499.9715537,1462.84535431495,17.0230481248094,16.3536814729149
"NJ",2006,594768,2508428,316169,3479,10493283,NA,13014993,3639865,26266187,10506565,NA,30,NA,NA,50,NA,NA,NA,9,14.7351668200827,3.91202300542815,2.19722457733622,2012,"t",0,0,-6,17.0837930045719,"New Jersey",201.6,13028862.5992063,16.3826776543628,8661.679,1244259.92063492,14.0340514698736,0.00189139745935664,0.00162024608275989,1504.1959646861,143.651123602586,135.172893371261,17.0651726604404,27871422.2222222,691909934.941711,13825110.2292769,1596.12359558428,17.1431124287346,16.4419970785255
"NJ",2007,587255,2887137,320793,3796,12180803,NA,14614329,3571164,29487862,11727192,NA,30,NA,NA,50,NA,NA,NA,9,14.8757759116238,3.91202300542815,2.19722457733622,2012,"t",0,0,-5,17.199489279011,"New Jersey",207.342,14221846.9967493,16.4702898611586,8677.885,1392451.60170154,14.1465764937713,0.00189796129600226,0.00163018713589444,1638.86096632409,160.459789649383,247.778584451235,32.1104582027378,32079300,759097332.606732,15471684.4633504,1782.88655165981,17.2837215202756,16.5545221024232
"NJ",2008,567840,2819906,313322,2998,12519601,NA,15425451,3604086,30616510,12605545,NA,30,NA,NA,50,NA,NA,NA,9,14.8522141090254,3.91202300542815,2.19722457733622,2012,"t",0,0,-4,17.2370499639056,"New Jersey",215.303,14220196.6530889,16.4701738115749,8711.09,1309738.36871757,14.0853379566947,0.0018907133104554,0.00161694322486563,1632.42449028639,150.352983233737,219.282797855519,20.2402712825923,31332288.8888889,659370596.574399,14552648.5413064,1670.58870259708,17.2601597176773,16.4932835653466
"NJ",2009,512812,2397471,263405,2405,11726016,NA,13061337,3537026,27186553,10663866,NA,30,NA,NA,50,NA,NA,NA,9,14.6899249897333,3.91202300542815,2.19722457733622,2012,"t",0,0,-3,17.1182330340226,"New Jersey",214.537,12672197.80271,16.3549210023455,8755.602,1117509.33405427,13.9266129580562,0.00186793792161241,0.00159059456540581,1447.32455891782,127.633637761774,12.123555928933,-4.24245469387034,26638566.6666667,508759519.978518,12416770.3783807,1418.15153068638,17.0978705983852,16.3345585667081
"NJ",2010,434587,2047474,227497,3908,11307452,NA,12370417,3409287,25927891,10322943,NA,30,NA,NA,50,NA,NA,NA,9,14.532117396216,3.91202300542815,2.19722457733622,2012,"t",0,0,-2,17.0708298198453,"New Jersey",218.056,11890473.5480794,16.2912480952985,8799.451,938967.054334666,13.7525356716693,0.00185139369436781,0.00156288564726019,1351.27447701901,106.707458719262,-105.985836527893,-26.9320142408819,22749711.1111111,500326311.373204,10432967.2703852,1185.63843021402,16.9400630048679,16.1604812803212
"NJ",2011,517040,2216438,246270,4228,11921825,NA,12833472,3777428,27182753,10617034,NA,30,NA,NA,50,NA,NA,NA,9,14.611411960748,3.91202300542815,2.19722457733622,2012,"t",0,0,-1,17.1180932492696,"New Jersey",224.939,12084499.7977229,16.3074341809216,8828.552,985350.695077332,13.8007528924001,0.00184712444134911,0.00156319551523286,1368.79748771066,111.609547644657,-110.522136394259,-23.7933058199865,24627088.8888889,531565721.168298,10948341.0564148,1240.10608494063,17.0193575693999,16.208698501052
"NJ",2012,472006,1929133,214348,5650,12009552,NA,13057551,3910003,27456175,11128418,NA,30,NA,NA,70,NA,NA,NA,9,14.4725812371524,4.24849524204936,2.19722457733622,2012,"t",1,1,0,17.128101655084,"New Jersey",229.594,11958576.8791867,16.2969593093723,8845.671,840236.67865885,13.6414388914407,0.00184236552652391,0.00154215987588061,1351.91291640699,94.9884614359781,-149.466018255945,-42.177772533165,21434811.1111111,544376930.52199,9335963.09620944,1055.42734928865,16.8805268458042,16.0493845000925
"NJ",2013,509584,2282055,253561,4620,12198133,NA,14390670,3743345,29076881,12108615,NA,30,NA,NA,90,NA,NA,NA,9,14.6405869107789,4.49980967033027,2.19722457733622,2012,"t",1,1,1,17.1854539490313,"New Jersey",232.957,12481651.5494276,16.3397702478413,8857.821,979603.531982297,13.7949032095889,0.00184467153353418,0.00155736983278267,1409.11083543318,110.591931354483,-114.327409787771,-28.3376831191597,25356166.6666667,587537742.752844,10884483.6886922,1228.79923727203,17.0485325194308,16.2028488182407
"NJ",2014,495599,2368068,275705,6705,12751851,NA,14341741,3866004,29679226,11973673,NA,30,NA,NA,100,NA,NA,NA,9,14.6775849907899,4.60517018598809,2.19722457733622,2012,"t",1,1,2,17.2059578977563,"New Jersey",236.736,12536845.262233,16.3441824875344,8867.277,1000299.06731549,13.815809580568,0.00184320197593178,0.00155806676396464,1413.8325962111,112.807919197234,-131.664959567867,-27.8850757809083,26311866.6666667,614431265.852213,11114434.0812832,1253.42132441371,17.0855305994418,16.2237551892199
"NJ",2015,492866,2579391,286599,4547,12951867,NA,15829393,3805842,31567654,13250002,NA,30,NA,NA,100,NA,NA,NA,9,14.7630638825228,4.60517018598809,2.19722457733622,2012,"t",1,1,3,17.2676435467182,"New Jersey",237.017,13318729.8801352,16.4046818641858,8870.312,1088272.57116578,13.9001021999904,0.00184939175354664,0.00156703644696945,1501.49508609564,122.687067959479,-66.0617802413433,-19.7693075231629,28659900,662621872.656935,12091917.4573976,1363.18964399421,17.1710094911747,16.3080478086423
"NJ",2016,485336,2229487,247721,4638,13173332,NA,15585479,3905629,31546720,13355992,NA,30,NA,NA,100,NA,NA,NA,9,14.6172820721289,4.60517018598809,2.19722457733622,2012,"t",1,1,4,17.2669801795819,"New Jersey",240.007,13144083.2975705,16.3914822759867,8873.584,928925.822996829,13.7417841685337,0.00184722230341052,0.00154861712793091,1481.25980410739,104.684400688248,-108.356372787609,-39.5353552988935,24772077.7777778,628421667.383155,10321398.0332981,1163.1600076472,17.0252276807808,16.1497297771855
