"Abbreviation","State","EffectiveYear","Year","Revenue","GDPDEF","RealRev","population","RealRevPerCapita"
"TN","Tennessee",NA,1976,128621,31.4675,408742.353221578,4346.928,94.0301641116618
"TN","Tennessee",NA,1993,365323,68.87275,530431.847138382,5085.666,104.299387167459
"TN","Tennessee",NA,1972,77804,23.74125,327716.527141578,4094.611,80.0360588934035
"TN","Tennessee",NA,1975,126715,29.8215,424911.557098067,4275.566,99.3813584208657
"TN","Tennessee",NA,1992,295266,67.27675,438882.674921128,5013.999,87.5314643902258
"TN","Tennessee",NA,2002,502977,81.02425,620773.410429594,5795.918,107.105278306145
"TN","Tennessee",NA,1999,571428,76.29125,749008.56913473,5483.535,136.592283834193
"TN","Tennessee",NA,1964,28392,17.4655,162560.476367696,3771,43.1080552552893
"TN","Tennessee",NA,1956,13819,15.3125,90246.5306122449,3415,26.4265096961186
"TN","Tennessee",NA,2008,1005880,94.4225,1065296.93664116,6247.411,170.518145299094
"TN","Tennessee",NA,1977,156042,33.4185,466932.986220207,4422.921,105.571179367709
"TN","Tennessee",NA,2014,1176971,103.6485,1135540.7941263,6544.617,173.507600846054
"TN","Tennessee",NA,2011,1068573,98.161,1088592.2107558,6400.298,170.084613365784
"TN","Tennessee",NA,1983,203858,51.012,399627.538618364,4659.749,85.761601884214
"TN","Tennessee",NA,1953,16275,14.4295,112789.770955335,3319,33.9830584378834
"TN","Tennessee",NA,1969,61633,20.577,299523.740098168,3897,76.8600821396377
"TN","Tennessee",NA,1989,371545,61.33125,605800.468765923,4854.444,124.792966767342
"TN","Tennessee",NA,1996,533862,73.133,729987.830391205,5313.576,137.381648515276
"TN","Tennessee",NA,2013,1256173,101.7475,1234598.39308091,6496.943,190.027585755471
"TN","Tennessee",NA,2009,816261,95.02275,859016.393442623,6306.019,136.221662738825
"TN","Tennessee",NA,2019,1697469,112.31475,1511350.02303794,6830.325,221.270587129886
"TN","Tennessee",NA,2005,805601,87.4985,920702.640616696,5991.057,153.679499396633
"TN","Tennessee",NA,1967,43278,18.81325,230039.998405379,3859,59.6112978505776
"TN","Tennessee",NA,2018,1644159,110.33475,1490155.18682917,6778.18,219.845915397521
"TN","Tennessee",NA,1954,16266,14.56225,111699.7716699,3359,33.2538766507592
"TN","Tennessee",NA,1970,59633,21.66325,275272.639146942,3926.018,70.1149712372541
"TN","Tennessee",NA,2004,694798,84.8365,818984.753024936,5910.809,138.557133723139
"TN","Tennessee",NA,2021,2564458,118.8655,2157445.17963581,6968.351,309.606272651279
"TN","Tennessee",NA,2000,613924,78.02075,786872.72296152,5703.719,137.957834697242
"TN","Tennessee",NA,1962,21516,17.00825,126503.31456793,3673,34.4414142575361
"TN","Tennessee",NA,2020,1504881,113.7685,1322757.17795348,6925.619,190.994794538002
"TN","Tennessee",NA,1965,31059,17.78375,174648.204118929,3798,45.9842559554842
"TN","Tennessee",NA,1985,259198,54.5315,475317.935505167,4715.296,100.803414145192
"TN","Tennessee",NA,1978,170848,35.76175,477739.484225464,4486.314,106.488195927763
"TN","Tennessee",NA,1951,12201,14.013,87069.1500749304,3372,25.8212188834313
"TN","Tennessee",NA,2015,1400973,104.6895,1338217.2997292,6595.354,202.903028363481
"TN","Tennessee",NA,1998,607418,75.23225,807390.447580659,5432.679,148.617366787299
"TN","Tennessee",NA,1984,226242,52.85775,428020.488953843,4686.737,91.3259030651481
"TN","Tennessee",NA,1950,10443,13.079,79845.5539414328,3315,24.0861399521668
"TN","Tennessee",NA,1980,198222,42.247,469197.812862452,4600.252,101.993937041373
"TN","Tennessee",NA,1987,298644,57.00375,523902.37484376,4782.927,109.535933716689
"TN","Tennessee",NA,2016,1538649,105.73675,1455169.56025223,6651.277,218.780477831885
"TN","Tennessee",NA,2010,901617,96.1615,937607.0464791,6355.518,147.526455983462
"TN","Tennessee",NA,1979,186088,38.7415,480332.460023489,4560.473,105.325140621047
"TN","Tennessee",NA,1988,352120,59.01325,596679.559251524,4822.437,123.729881645219
"TN","Tennessee",NA,1971,59499,22.75975,261422.027922099,4013.608,65.13392137999
"TN","Tennessee",NA,1982,206835,49.1005,421248.256127738,4646.041,90.6682175486049
"TN","Tennessee",NA,2001,673465,79.782,844131.508360282,5750.789,146.78533821364
"TN","Tennessee",NA,1986,268618,55.6325,482843.661528783,4738.708,101.893524886695
"TN","Tennessee",NA,1955,14390,14.807,97183.7644357399,3415,28.4579105229107
"TN","Tennessee",NA,1952,16791,14.255,117790.249035426,3352,35.1402890917142
"TN","Tennessee",NA,2003,612943,82.61875,741893.335350632,5847.812,126.866823925022
"TN","Tennessee",NA,1981,195065,46.244,421816.884352565,4627.658,91.1512657920194
"TX","Texas",NA,1989,0,61.33125,0,16806.735,0
"TX","Texas",NA,1976,0,31.4675,0,12904.089,0
"TX","Texas",NA,1974,0,27.30475,0,12268.629,0
"TX","Texas",NA,1950,0,13.079,0,7776,0
"TX","Texas",NA,1963,0,17.20275,0,10159,0
"TX","Texas",NA,1973,0,25.0445,0,12019.543,0
"TX","Texas",NA,1965,0,17.78375,0,10378,0
"TX","Texas",NA,1978,0,35.76175,0,13500.429,0
"TX","Texas",NA,1966,0,18.28275,0,10492,0
"TX","Texas",NA,1956,0,15.3125,0,8830,0
"TX","Texas",NA,1964,0,17.4655,0,10270,0
"TX","Texas",NA,1977,0,33.4185,0,13193.05,0
"TX","Texas",NA,1990,0,63.6315,0,17044.714,0
"TX","Texas",NA,2007,0,92.638,0,23831.983,0
"TX","Texas",NA,2014,0,103.6485,0,26963.092,0
"TX","Texas",NA,1997,0,74.39475,0,19355.427,0
"TX","Texas",NA,1972,0,23.74125,0,11759.148,0
"TX","Texas",NA,2010,0,96.1615,0,25241.897,0
"TX","Texas",NA,1975,0,29.8215,0,12568.843,0
"TX","Texas",NA,1992,0,67.27675,0,17650.479,0
"TX","Texas",NA,1985,0,54.5315,0,16272.734,0
"TX","Texas",NA,1995,0,71.81975,0,18679.706,0
"TX","Texas",NA,1991,0,65.7795,0,17339.904,0
"TX","Texas",NA,1951,0,14.013,0,8111,0
"TX","Texas",NA,2015,0,104.6895,0,27468.531,0
"TX","Texas",NA,1998,0,75.23225,0,19712.389,0
"TX","Texas",NA,1980,0,42.247,0,14338.208,0
"TX","Texas",NA,2011,0,98.161,0,25645.504,0
"TX","Texas",NA,1960,0,16.62725,0,9624,0
"TX","Texas",NA,1993,0,68.87275,0,17996.764,0
"TX","Texas",NA,1986,0,55.6325,0,16561.113,0
"TX","Texas",NA,1959,0,16.4025,0,9405,0
"TX","Texas",NA,2006,0,90.201,0,23359.58,0
"TX","Texas",NA,1952,0,14.255,0,8314,0
"TX","Texas",NA,2016,0,105.73675,0,27914.064,0
"TX","Texas",NA,1999,0,76.29125,0,20044.141,0
"TX","Texas",NA,2012,0,99.9985,0,26084.12,0
"TX","Texas",NA,2008,0,94.4225,0,24309.039,0
"TX","Texas",NA,1957,0,15.82125,0,9070,0
"TX","Texas",NA,1994,0,70.3425,0,18338.319,0
"TX","Texas",NA,1987,0,57.00375,0,16621.791,0
"TX","Texas",NA,1983,0,51.012,0,15751.676,0
"TX","Texas",NA,2000,0,78.02075,0,20944.499,0
"TX","Texas",NA,2017,0,107.743,0,28291.024,0
"TX","Texas",NA,1979,0,38.7415,0,13888.371,0
"TX","Texas",NA,1996,0,73.133,0,19006.24,0
"TX","Texas",NA,2013,0,101.7475,0,26479.646,0
"TX","Texas",NA,2009,0,95.02275,0,24801.761,0
"TX","Texas",NA,1958,0,16.1795,0,9252,0
"TX","Texas",NA,1988,0,59.01325,0,16667.022,0
"TX","Texas",NA,2005,0,87.4985,0,22778.123,0
"TX","Texas",NA,1984,0,52.85775,0,16007.086,0
"TX","Texas",NA,2001,0,79.782,0,21319.622,0
"TX","Texas",NA,2018,0,110.33475,0,28624.564,0
"TX","Texas",NA,1967,0,18.81325,0,10599,0
"TX","Texas",NA,2004,0,84.8365,0,22394.023,0
"TX","Texas",NA,2021,0,118.8655,0,29558.864,0
"TX","Texas",NA,1953,0,14.4295,0,8336,0
"TX","Texas",NA,2003,0,82.61875,0,22030.931,0
"TX","Texas",NA,2020,0,113.7685,0,29232.474,0
"TX","Texas",NA,1982,0,49.1005,0,15331.415,0
"TX","Texas",NA,2002,0,81.02425,0,21690.325,0
"TX","Texas",NA,2019,0,112.31475,0,28986.794,0
"TX","Texas",NA,1981,0,46.244,0,14746.318,0
"TX","Texas",NA,1968,0,19.613,0,10819,0
"TX","Texas",NA,1961,0,16.803,0,9820,0
"TX","Texas",NA,1969,0,20.577,0,11045,0
"TX","Texas",NA,1954,0,14.56225,0,8382,0
"TX","Texas",NA,1971,0,22.75975,0,11509.848,0
"TX","Texas",NA,1955,0,14.807,0,8660,0
"TX","Texas",NA,1970,0,21.66325,0,11198.655,0
"TX","Texas",NA,1962,0,17.00825,0,10053,0
"UT","Utah",NA,1985,52191,54.5315,95707.9852929041,1642.91,58.255160229656
"UT","Utah",NA,1997,195800,74.39475,263190.614929145,2065.397,127.428583913478
"UT","Utah",NA,2018,460657,110.33475,417508.536521812,3155.153,132.325924138009
"UT","Utah",NA,1963,6395,17.20275,37174.2889944922,974,38.1666211442425
"UT","Utah",NA,1986,66450,55.6325,119444.569271559,1662.834,71.8319262605642
"UT","Utah",NA,1959,5312,16.4025,32385.3071178174,870,37.22449094002
"UT","Utah",NA,2019,522382,112.31475,465105.429162243,3203.383,145.191951496978
"UT","Utah",NA,1961,6305,16.803,37523.0613580908,936,40.088740767191
"UT","Utah",NA,1964,6696,17.4655,38338.4386361685,978,39.2008575011948
"UT","Utah",NA,1950,2584,13.079,19756.862145424,696,28.386296185954
"UT","Utah",NA,1998,184584,75.23225,245352.225940338,2100.562,116.803134561293
"UT","Utah",NA,1956,3657,15.3125,23882.4489795918,809,29.5209505310158
"UT","Utah",NA,2014,307910,103.6485,297071.351732056,2938.327,101.10220943144
"UT","Utah",NA,2021,745673,118.8655,627325.001787735,3339.113,187.871749709499
"UT","Utah",NA,1966,8008,18.28275,43800.8505285036,1009,43.4101590966339
"UT","Utah",NA,2017,326592,107.743,303121.316466035,3103.54,97.6695375171691
"UT","Utah",NA,2020,360203,113.7685,316610.485327661,3283.785,96.4163260772739
"UT","Utah",NA,1962,7143,17.00825,41997.2660326606,958,43.8384822887898
"UT","Utah",NA,1965,6648,17.78375,37382.4418359457,994,37.608090378215
"UT","Utah",NA,1992,76375,67.27675,113523.616999929,1821.498,62.3243160299539
"UT","Utah",NA,1975,18002,29.8215,60365.8434351055,1236.03,48.8384937542823
"UT","Utah",NA,1957,8224,15.82125,51980.7221300466,826,62.9306563317755
"UT","Utah",NA,2015,368681,104.6895,352166.167571724,2983.626,118.032946345059
"UT","Utah",NA,1971,11085,22.75975,48704.4014103846,1101.192,44.2288006182252
"UT","Utah",NA,1967,11000,18.81325,58469.4297901745,1019,57.3792245242144
"UT","Utah",NA,1984,45035,52.85775,85200.3726984217,1622.342,52.5169000731176
"UT","Utah",NA,1994,125191,70.3425,177973.486867825,1930.436,92.1934147870352
"UT","Utah",NA,1980,40377,42.247,95573.6502000142,1472.595,64.9015175251948
"UT","Utah",NA,1973,29575,25.0445,118089.800155723,1170.04,100.928002594546
"UT","Utah",NA,1993,83936,68.87275,121871.131906305,1875.993,64.963532329974
"UT","Utah",NA,1976,24501,31.4675,77861.2854532454,1274.928,61.0711235875637
"UT","Utah",NA,1958,5974,16.1795,36923.2670972527,845,43.696174079589
"UT","Utah",NA,1951,2485,14.013,17733.5331477913,706,25.11831890622
"UT","Utah",NA,1968,9701,19.613,49462.0914699434,1029,48.0681161029576
"UT","Utah",NA,1989,92207,61.33125,150342.606746153,1705.864,88.1328211077513
"UT","Utah",NA,2002,110989,81.02425,136982.446613205,2324.815,58.9218697458529
"UT","Utah",NA,2012,258578,99.9985,258581.878728181,2854.146,90.5986865171512
"UT","Utah",NA,1981,40667,46.244,87940.0570884872,1515.471,58.0282018517591
"UT","Utah",NA,1960,5671,16.62725,34106.662256236,900,37.8962913958178
"UT","Utah",NA,1953,2997,14.4295,20769.9504487335,739,28.1054809861076
"UT","Utah",NA,2007,398894,92.638,430594.356527559,2597.746,165.756912541703
"UT","Utah",NA,1987,60891,57.00375,106819.288204723,1678.119,63.6541795931772
"UT","Utah",NA,1952,3227,14.255,22637.6709926342,724,31.2675013710417
"UT","Utah",NA,1969,10706,20.577,52028.9643777033,1047,49.6933757189143
"UT","Utah",NA,2010,245980,96.1615,255798.838412462,2775.413,92.166044625597
"UT","Utah",NA,2003,148218,82.61875,179399.954610788,2360.137,76.0125173287771
"UT","Utah",NA,2016,333358,105.73675,315271.653422296,3044.241,103.563303109805
"UT","Utah",NA,1999,180141,76.29125,236122.753264627,2129.836,110.864288736141
"UT","Utah",NA,1995,147374,71.81975,205199.823168418,1976.774,103.805403737816
"UT","Utah",NA,1954,3982,14.56225,27344.675445072,750,36.459567260096
"UT","Utah",NA,2008,394638,94.4225,417949.111705367,2663.029,156.945009500598
"UT","Utah",NA,1974,20173,27.30475,73880.918155266,1200.471,61.5432760602014
"UT","Utah",NA,2001,162754,79.782,203998.395628087,2283.715,89.3274316751814
"UT","Utah",NA,1970,11790,21.66325,54423.966856312,1059.273,51.3786029251307
"UT","Utah",NA,1977,24866,33.4185,74407.887846552,1319.512,56.3904593869188
"UT","Utah",NA,2000,173799,78.02075,222759.970905176,2244.502,99.2469469419836
"UT","Utah",NA,1983,31592,51.012,61930.5261507096,1594.943,38.829303712239
"UT","Utah",NA,1982,40894,49.1005,83286.320913229,1558.314,53.4464305096592
"UT","Utah",NA,1996,176781,73.133,241725.349705331,2022.253,119.532694329212
"UT","Utah",NA,2013,330684,101.7475,325004.54556623,2898.773,112.117970453785
"UT","Utah",NA,2009,245880,95.02275,258759.086639778,2723.421,95.0125179470152
"UT","Utah",NA,1990,94167,63.6315,147988.024799038,1729.722,85.5559591651364
"UT","Utah",NA,2006,348129,90.201,385948.049356437,2525.507,152.820027565331
"UT","Utah",NA,1978,29448,35.76175,82344.9635434508,1367.51,60.2152551304567
"UT","Utah",NA,1988,71663,59.01325,121435.440346024,1689.372,71.8820013271346
"UT","Utah",NA,1972,12636,23.74125,53223.819301848,1135.449,46.8746894856995
"UT","Utah",NA,1991,82463,65.7795,125362.764995173,1771.941,70.748837007086
"UT","Utah",NA,2005,188845,87.4985,215826.557026692,2457.719,87.8157987250341
"UT","Utah",NA,2011,247661,98.161,252300.811931419,2814.797,89.6337504734512
"UT","Utah",NA,1979,32874,38.7415,84854.7423305757,1420.238,59.7468468880397
"UT","Utah",NA,2004,145005,84.8365,170922.892858616,2401.58,71.1710177710574
"UT","Utah",NA,1955,2415,14.807,16309.8534476937,783,20.8299533176165
"VA","Virginia",2014,1957,27453,15.82125,173519.791419768,3844,45.1404244068075
"VA","Virginia",2014,1986,280768,55.6325,504683.413472341,5811.7,86.8392059934857
"VA","Virginia",2014,1952,22425,14.255,157313.223430375,3504,44.895326321454
"VA","Virginia",2014,1963,31909,17.20275,185487.785383151,4276,43.3788085554609
"VA","Virginia",2014,1967,49340,18.81325,262261.969622474,4508,58.1770118949587
"VA","Virginia",2014,1971,64705,22.75975,284295.74138556,4750.838,59.8411777849634
"VA","Virginia",2014,1951,25466,14.013,181731.249553986,3434,52.9211559563151
"VA","Virginia",2014,1959,24262,16.4025,147916.476146929,3951,37.4377312444771
"VA","Virginia",2014,1983,183215,51.012,359160.589665177,5564.657,64.5431676498977
"VA","Virginia",2014,1976,130417,31.4675,414449.829188846,5121.863,80.9177889351679
"VA","Virginia",2014,1966,47864,18.28275,261798.690022015,4456,58.7519501844737
"VA","Virginia",2014,1975,117065,29.8215,392552.353168016,5047.395,77.7732579217628
"VA","Virginia",2014,2002,308554,81.02425,380816.854213399,7286.873,52.2606684943458
"VA","Virginia",2014,1955,20916,14.807,141257.513338286,3588,39.3694295814621
"VA","Virginia",2014,1964,34233,17.4655,196003.549855429,4357,44.9858962257124
"VA","Virginia",2014,1950,18458,13.079,141126.997476871,3315,42.5722465993578
"VA","Virginia",2014,1998,445659,75.23225,592377.604019553,6789.225,87.2526104260137
"VA","Virginia",2014,2018,1165610,110.33475,1056430.54432081,8510.92,124.126480371195
"VA","Virginia",2014,1997,425154,74.39475,571483.874870203,6732.878,84.8795826792351
"VA","Virginia",2014,1980,193847,42.247,458842.047956068,5368.334,85.4719635469902
"VA","Virginia",2014,1990,306170,63.6315,481161.060166741,6213.526,77.4376835578931
"VA","Virginia",2014,1969,67482,20.577,327948.68056568,4614,71.0768705170525
"VA","Virginia",2014,1993,365340,68.87275,530456.530340374,6464.795,82.0531092386339
"VA","Virginia",2014,2003,328444,82.61875,397541.720251154,7366.977,53.9626661317327
"VA","Virginia",2014,1985,287747,54.5315,527671.162539083,5715.153,92.3284402953137
"VA","Virginia",2014,2009,633490,95.02275,666671.928564475,7925.937,84.1126958950689
"VA","Virginia",2014,1961,28736,16.803,171017.080283283,4095,41.7624127675905
"VA","Virginia",2014,1995,367832,71.81975,512159.956000961,6601.392,77.5836302405555
"VA","Virginia",2014,2015,817851,104.6895,781215.881248836,8367.303,93.3653151139425
"VA","Virginia",2014,1974,106406,27.30475,389697.763209698,4971.069,78.3931510927927
"VA","Virginia",2014,1956,27876,15.3125,182047.346938776,3722,48.9111625305685
"VA","Virginia",2014,2014,740511,103.6485,714444.492684409,8315.43,85.9179251926129
"VA","Virginia",2014,1973,96618,25.0445,385785.302162151,4901.292,78.7109403320902
"VA","Virginia",2014,1953,20634,14.4295,142998.717904293,3557,40.2020573247942
"VA","Virginia",2014,2017,826961,107.743,767531.069303806,8471.011,90.6067846333579
"VA","Virginia",2014,2000,565909,78.02075,725331.402223126,7105.817,102.075722217885
"VA","Virginia",2014,1962,30287,17.00825,178072.406038246,4180,42.6010540761354
"VA","Virginia",2014,1958,27130,16.1795,167681.325133657,3914,42.8414218532593
"VA","Virginia",2014,2006,863320,90.201,957106.905688407,7673.725,124.725202647789
"VA","Virginia",2014,2016,752689,105.73675,711851.839592195,8417.651,84.5665660874031
"VA","Virginia",2014,1999,414388,76.29125,543165.828322383,6872.912,79.0299407765417
"VA","Virginia",2014,2012,838790,99.9985,838802.58203873,8187.456,102.449720894834
"VA","Virginia",2014,2005,605959,87.4985,692536.443481888,7577.105,91.3985543927249
"VA","Virginia",2014,1954,21958,14.56225,150787.137976618,3555,42.4155099793581
"VA","Virginia",2014,2001,363757,79.782,455938.682910932,7198.362,63.3392267450473
"VA","Virginia",2014,1987,320598,57.00375,562415.630550622,5932.268,94.80617371815
"VA","Virginia",2014,1977,159152,33.4185,476239.208821461,5193.112,91.7059383316711
"VA","Virginia",2014,2007,879575,92.638,949475.377274984,7751,122.497145823118
"VA","Virginia",2014,2013,772001,101.7475,758741.983832527,8255.861,91.9034348849293
"VA","Virginia",2014,2010,789655,96.1615,821175.834403581,8024.004,102.339908405278
"VA","Virginia",2014,1972,77642,23.74125,327034.170483862,4824.472,67.7865205734145
"VA","Virginia",2014,1992,273258,67.27675,406170.036453901,6383.315,63.6299534730624
"VA","Virginia",2014,1981,182301,46.244,394215.465790157,5444.097,72.4115433266815
"VA","Virginia",2014,1989,347447,61.33125,566508.916743096,6120.246,92.563095787832
"VA","Virginia",2014,2019,1247128,112.31475,1110386.65892058,8556.642,129.768974665597
"VA","Virginia",2014,1988,334382,59.01325,566621.90270829,6036.909,93.8596064158479
"VA","Virginia",2014,2004,422119,84.8365,497567.674291136,7475.575,66.5591174312526
